customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churned
729,0,-0.44177295439277764,1,0,-0.5896262538947137,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876164068171518,2542,0
3709,0,-0.44177295439277764,0,0,-0.6710377235719016,0,1,0,2,0,0,0,2,0,0,1,2,-0.8637660207215148,4242,0
5469,0,-0.44177295439277764,0,1,0.06166550352279012,1,2,1,2,2,2,2,2,2,2,1,1,1.6996617625703982,2699,0
4057,0,-0.44177295439277764,0,0,-0.6303319887333076,1,2,1,0,0,2,0,0,0,0,0,0,0.5017362871420736,503,0
3939,1,-0.44177295439277764,1,1,-0.06045170099299184,0,1,0,2,0,2,2,2,2,1,0,2,-0.16525268948145297,1116,0
4804,1,-0.44177295439277764,1,1,-0.1825689055087738,1,2,1,0,0,0,0,2,2,1,0,0,0.904916190921967,1757,0
1764,1,-0.44177295439277764,1,1,0.8350744654560759,1,0,1,0,2,0,2,2,0,0,1,2,0.9165304268333218,3244,0
4516,0,-0.44177295439277764,0,0,1.1200146093262338,1,2,0,2,0,2,2,0,0,1,0,2,-0.005971739840013817,2767,0
656,1,-0.44177295439277764,1,1,-0.38609757970174374,1,2,0,0,0,0,0,0,0,1,1,1,-0.5501816511149312,106,1
4865,1,-0.44177295439277764,1,0,1.4863662228735797,1,2,1,2,2,2,2,0,2,1,1,1,1.4026691585514646,4565,0
1940,1,-0.44177295439277764,0,0,-0.30468611002455576,1,0,2,1,1,1,1,1,1,2,1,3,-1.466047111553207,3382,0
3970,1,-0.44177295439277764,0,0,0.6722515261016999,1,2,1,0,2,0,0,2,2,0,0,2,1.1206091435614158,3350,0
1668,1,2.2636062032690805,0,0,0.9164859351332638,1,2,1,2,0,0,0,2,2,0,1,2,1.1239274966789456,3731,1
698,0,2.2636062032690805,1,0,-0.6710377235719016,1,2,1,0,0,0,0,0,2,0,1,1,0.6776090023711627,542,1
5293,0,-0.44177295439277764,0,0,1.2014260790034217,1,2,1,0,0,0,0,2,2,1,1,0,0.9646465470375066,3815,0
3239,0,-0.44177295439277764,1,1,1.0386031396490458,1,2,1,2,2,0,0,0,2,0,1,0,0.9447364283323268,3619,1
3041,0,-0.44177295439277764,1,1,1.4863662228735797,1,0,2,1,1,1,1,1,1,2,0,3,-1.5108448786398618,505,0
5320,1,-0.44177295439277764,1,0,-1.2816237461508113,1,0,1,0,0,2,0,0,0,0,0,2,0.37397969211716947,4686,1
1572,0,-0.44177295439277764,0,0,-0.22327464034736777,1,0,0,0,2,0,2,0,0,0,1,3,-0.29135010794759253,641,0
4584,1,2.2636062032690805,0,0,0.6722515261016999,1,2,0,2,2,2,2,0,2,2,0,1,0.5448748776699633,2784,0
3174,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,1,0,0,2,0,2,0,0,1,2,0.680927355488693,5008,1
1460,1,-0.44177295439277764,0,0,1.3235432835192036,1,2,2,1,1,1,1,1,1,1,0,1,-1.3316538102932427,843,0
5532,0,-0.44177295439277764,0,0,0.26519417771576004,1,2,1,0,2,2,0,2,2,0,1,2,1.2782309166440902,2732,1
1495,1,-0.44177295439277764,1,0,0.428017117070136,1,0,1,2,2,2,0,0,0,0,1,1,0.7024966507526377,2449,0
3171,0,-0.44177295439277764,1,0,-0.5082147842175256,0,1,0,0,0,0,0,0,0,0,1,2,-1.3432680462045974,3270,1
2531,1,-0.44177295439277764,1,0,-0.8338606629262776,1,0,1,0,2,0,0,0,2,0,1,1,0.667653943018573,5274,0
2649,1,-0.44177295439277764,0,1,-1.0780950719578415,1,0,2,1,1,1,1,1,1,0,0,3,-1.5025489958460367,6,0
2071,0,-0.44177295439277764,0,0,1.4456604880349857,1,2,2,1,1,1,1,1,1,2,0,0,-1.3084253384705327,1089,0
3122,0,-0.44177295439277764,1,0,0.590840056424512,1,0,0,2,0,2,0,2,0,1,1,1,0.03716685068787588,2084,0
4829,1,-0.44177295439277764,1,1,1.2014260790034217,1,2,1,2,2,2,2,2,2,2,0,0,1.679751643865218,4506,0
786,0,-0.44177295439277764,1,0,0.9571916699718578,1,0,1,0,0,2,2,2,2,0,1,2,1.1206091435614158,3759,0
5505,0,-0.44177295439277764,1,0,-0.6303319887333076,1,0,2,1,1,1,1,1,1,1,0,3,-1.5125040551986266,2117,0
5357,0,-0.44177295439277764,0,0,0.1023712383613841,1,2,1,0,0,0,2,0,0,0,0,1,0.5017362871420736,1938,0
3152,0,2.2636062032690805,1,0,-1.2409180113122174,1,2,1,0,0,2,0,0,0,0,0,2,0.473530285643069,972,1
2164,0,-0.44177295439277764,1,0,-1.2816237461508113,0,1,0,0,0,0,0,0,2,0,0,2,-0.9931817923051841,2411,0
2686,0,-0.44177295439277764,1,1,0.631545791263106,1,2,1,2,2,0,0,2,2,1,1,1,1.27159421040903,3423,1
3545,0,-0.44177295439277764,0,0,0.5094285867473239,1,2,1,0,0,2,0,0,2,0,1,1,0.8086839505135972,2875,0
3481,1,-0.44177295439277764,1,1,1.5270719577121736,1,2,0,2,2,2,2,2,2,2,1,1,0.8368899520126024,4067,0
2347,1,-0.44177295439277764,0,0,-0.06045170099299184,1,0,1,0,2,0,2,0,0,0,1,2,0.44864263726159415,1647,1
2489,1,-0.44177295439277764,0,0,1.0793088744876398,1,2,2,1,1,1,1,1,1,2,0,3,-1.3250171040581826,739,0
5628,1,2.2636062032690805,1,1,0.590840056424512,1,0,1,0,2,0,0,2,0,1,1,0,0.6643355899010431,2753,0
2597,1,-0.44177295439277764,1,1,-0.019745966154397852,1,0,2,1,1,1,1,1,1,2,0,3,-1.5257774676687466,4022,0
626,1,-0.44177295439277764,0,0,0.22448844287716607,1,0,0,2,2,0,2,2,0,1,0,3,0.18815191753549007,1863,0
4175,0,-0.44177295439277764,0,0,1.0793088744876398,1,2,1,0,2,2,0,0,0,0,1,2,0.6079235869030333,3363,0
5097,1,-0.44177295439277764,0,0,-0.22327464034736777,1,2,1,0,0,2,0,2,2,1,1,0,1.1803394996769556,1842,0
3094,0,-0.44177295439277764,1,0,1.0386031396490458,1,2,1,0,2,2,0,0,2,1,1,2,0.9746016063900964,3726,0
1965,0,-0.44177295439277764,0,0,1.5677776925507676,1,2,1,2,2,2,2,2,2,2,0,3,1.5387216363701939,4839,0
68,0,2.2636062032690805,0,0,-0.22327464034736777,1,2,1,0,2,2,0,0,0,0,1,0,0.7141108866639929,1619,0
2724,1,2.2636062032690805,1,0,1.3235432835192036,1,2,1,0,2,2,0,2,2,1,1,0,1.2682758572915003,4315,0
908,1,-0.44177295439277764,0,0,0.631545791263106,1,2,0,2,0,0,2,0,2,1,1,0,0.1997661534468453,2495,0
2226,0,-0.44177295439277764,0,0,-0.1825689055087738,1,0,1,0,0,0,0,0,2,0,1,2,0.5199872292884885,1481,0
5385,0,-0.44177295439277764,0,0,-0.5489205190561197,1,2,2,1,1,1,1,1,1,0,0,0,-1.3349721634107725,3163,0
3027,0,-0.44177295439277764,1,1,1.0386031396490458,1,2,0,2,0,2,2,2,0,2,0,3,0.3607062796470494,3012,0
3098,0,-0.44177295439277764,0,0,0.8350744654560759,1,0,1,0,2,2,0,2,2,1,1,3,1.1737027934418955,3495,0
5586,0,2.2636062032690805,1,1,0.30589991255435406,1,2,1,0,0,0,0,2,2,0,1,1,0.9828974891839214,2502,1
3125,1,-0.44177295439277764,0,1,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,3,-1.5158224083161567,1174,1
37,1,-0.44177295439277764,0,0,0.30589991255435406,1,2,1,0,2,2,0,2,2,0,1,1,1.313073624378155,2764,1
681,1,-0.44177295439277764,1,0,1.1607203441648277,1,2,2,1,1,1,1,1,1,2,0,0,-1.3100845150292975,769,0
5551,1,2.2636062032690805,1,0,1.3642490183577978,1,2,1,0,2,2,2,2,2,1,1,2,1.5237890473413087,4635,1
1423,1,-0.44177295439277764,0,1,0.30589991255435406,0,1,0,2,2,0,2,0,0,1,0,3,-0.8189682536348599,802,0
3536,1,-0.44177295439277764,0,0,-0.7117434584104956,1,2,1,2,0,0,0,2,2,0,1,2,1.1537926747367158,805,0
4104,1,-0.44177295439277764,1,1,1.4456604880349857,1,2,2,1,1,1,1,1,1,2,0,3,-1.3001294556767078,940,0
5290,1,2.2636062032690805,1,0,-0.8338606629262776,1,0,1,0,0,0,0,0,2,0,1,2,0.5150096996121938,5208,1
1209,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,1,-1.5108448786398618,1176,0
1215,0,-0.44177295439277764,1,1,-0.9966836022806536,1,0,2,1,1,1,1,1,1,2,0,3,-1.5075265255223318,863,0
2716,0,-0.44177295439277764,0,0,0.30589991255435406,1,0,1,0,2,0,0,0,0,0,0,1,0.3275227484717495,2040,0
1592,1,2.2636062032690805,1,0,1.6084834273893616,1,2,1,2,2,2,0,0,2,2,1,1,1.2516840917038503,4670,0
128,0,-0.44177295439277764,0,1,-0.9559778674420595,1,0,0,0,0,2,2,2,2,0,1,3,0.26447403923868007,4184,1
466,0,-0.44177295439277764,0,0,-0.7117434584104956,1,0,0,2,0,2,2,0,0,0,0,2,-0.19843622065675282,5213,0
4325,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,2,-1.5091857020810966,1177,0
1991,0,-0.44177295439277764,0,0,0.020959768684196134,1,2,1,0,0,0,0,0,2,0,1,2,0.6112419400205631,1900,1
5308,0,-0.44177295439277764,1,1,0.22448844287716607,1,0,2,1,1,1,1,1,1,2,1,3,-1.4925939364934466,4674,0
5113,0,-0.44177295439277764,0,0,0.9164859351332638,1,0,0,0,2,2,0,0,2,2,1,3,-0.005971739840013817,2487,0
2402,0,-0.44177295439277764,1,1,1.3235432835192036,1,2,0,0,2,0,2,2,2,2,1,0,0.48016699187812906,3446,0
3142,0,-0.44177295439277764,1,0,-1.1595065416350294,1,0,0,2,2,0,0,0,0,0,0,3,-0.3394662281517771,1570,0
2853,0,-0.44177295439277764,0,1,0.428017117070136,1,0,1,2,2,0,2,2,2,1,1,1,1.3628489211411048,3095,0
3490,0,-0.44177295439277764,0,0,-0.5896262538947137,0,1,0,0,0,2,2,0,0,0,1,2,-0.986545086070124,3984,0
5353,1,2.2636062032690805,0,0,-1.2816237461508113,1,2,1,0,0,0,0,2,2,0,1,2,0.9497139580086216,5164,1
5627,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,3,-1.5274366442275116,1061,0
4187,1,-0.44177295439277764,1,0,-1.2002122764736234,1,0,1,0,0,0,0,0,0,0,1,2,0.1781968581829002,1356,1
516,0,-0.44177295439277764,1,0,0.346605647392948,1,0,2,1,1,1,1,1,1,2,0,1,-1.469365464670737,5065,0
3460,0,-0.44177295439277764,0,0,-0.6710377235719016,1,2,1,0,0,2,0,0,2,0,1,2,0.7804779490145926,617,1
3929,0,-0.44177295439277764,0,0,-1.1188008067964355,1,0,1,0,0,0,0,2,0,0,0,2,0.5067138168183688,2624,0
495,1,-0.44177295439277764,0,0,0.9571916699718578,1,2,1,2,0,0,2,2,2,0,1,3,1.3412796258771595,3833,0
3140,0,2.2636062032690805,1,0,-0.1825689055087738,1,2,2,1,1,1,1,1,1,0,0,3,-1.3017886322354726,4576,0
4849,0,-0.44177295439277764,1,0,0.8757802002946699,1,0,2,1,1,1,1,1,1,2,0,1,-1.4892755833759168,163,0
3342,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,1,3,-1.5075265255223318,1178,0
3613,1,-0.44177295439277764,1,0,0.387311382231542,1,2,1,0,0,2,2,2,2,1,1,2,1.4391710428442943,3127,0
1779,1,-0.44177295439277764,0,0,1.3642490183577978,1,0,1,2,0,2,2,2,2,2,1,0,1.3512346852297499,4339,0
3064,0,2.2636062032690805,1,0,-0.9966836022806536,1,2,1,0,0,0,0,0,2,0,1,2,0.6328112352845081,4021,1
5184,0,-0.44177295439277764,1,1,-0.7524491932490895,1,2,2,1,1,1,1,1,1,0,0,3,-1.3067661619117676,2553,0
1093,0,-0.44177295439277764,0,0,0.428017117070136,0,1,0,0,0,2,0,2,2,0,1,0,-0.5269531792922214,1350,1
2411,0,-0.44177295439277764,1,0,1.5270719577121736,0,1,0,2,0,2,2,0,2,2,1,0,-0.5004063543519814,2323,0
3338,1,-0.44177295439277764,1,1,-0.06045170099299184,1,2,1,2,0,2,2,0,0,0,0,2,0.8086839505135972,1933,0
333,1,-0.44177295439277764,1,0,1.6084834273893616,1,2,1,2,0,2,2,2,2,2,1,1,1.5586317550753739,4875,0
5570,0,-0.44177295439277764,0,1,0.06166550352279012,1,0,0,2,0,2,2,2,0,2,0,1,0.09026050056835591,1559,0
853,1,-0.44177295439277764,1,1,-0.5489205190561197,1,0,2,1,1,1,1,1,1,1,0,3,-1.497571466169742,2372,0
5450,0,-0.44177295439277764,1,0,0.8350744654560759,1,0,1,2,2,2,0,2,2,1,1,0,1.3661672742586346,3821,1
5363,0,-0.44177295439277764,1,1,-1.2002122764736234,0,1,0,0,2,0,0,0,2,0,0,3,-0.817309077076095,5142,0
3050,1,-0.44177295439277764,0,0,-0.7931549280876836,1,0,1,0,2,2,0,0,0,0,1,2,0.4934404043482487,5244,1
267,1,-0.44177295439277764,1,0,-0.3453918448631497,1,0,0,2,0,0,2,2,2,1,0,0,0.31424933600162985,961,0
703,0,2.2636062032690805,0,0,-1.1595065416350294,1,2,1,0,0,2,0,0,2,0,1,2,0.7937513614847123,2553,1
945,0,2.2636062032690805,0,0,-0.019745966154397852,1,0,1,0,0,0,0,0,2,0,1,2,0.48348534499565887,1836,0
4165,0,-0.44177295439277764,0,0,0.26519417771576004,0,1,0,2,2,0,2,0,0,1,1,0,-0.817309077076095,880,0
2618,1,-0.44177295439277764,1,0,1.6084834273893616,1,2,1,0,2,2,2,2,2,2,1,1,1.4872871630484792,4744,0
4404,0,-0.44177295439277764,0,0,1.1200146093262338,1,2,1,0,2,2,0,2,2,0,1,2,1.359530568023575,4144,1
2471,0,-0.44177295439277764,0,1,-1.1595065416350294,1,2,2,1,1,1,1,1,1,0,1,3,-1.3100845150292975,4976,0
4615,1,-0.44177295439277764,0,0,1.6084834273893616,1,2,2,1,1,1,1,1,1,2,0,0,-1.3333129868520075,1030,0
4111,0,-0.44177295439277764,1,0,-0.9559778674420595,0,1,0,0,0,2,0,2,2,0,1,2,-0.5369082386448113,3013,1
3474,0,-0.44177295439277764,0,0,-0.1418631706701798,0,1,0,2,2,0,2,0,0,1,0,1,-0.8438559020163349,133,0
5221,1,-0.44177295439277764,0,0,-0.5896262538947137,1,2,2,1,1,1,1,1,1,1,0,3,-1.3664965180273074,2903,0
1901,0,2.2636062032690805,1,1,1.6084834273893616,1,2,0,2,2,2,2,2,2,2,1,1,0.8169798333074222,4166,0
3357,1,-0.44177295439277764,0,0,-1.2409180113122174,1,0,2,1,1,1,1,1,1,0,0,3,-1.4892755833759168,2878,0
3372,1,-0.44177295439277764,1,0,1.5677776925507676,1,2,1,2,2,2,0,2,2,1,1,2,1.482309633372184,4781,0
2437,1,-0.44177295439277764,1,0,-0.9966836022806536,1,0,2,1,1,1,1,1,1,0,1,0,-1.5058673489635668,849,0
1754,0,2.2636062032690805,1,1,1.6084834273893616,1,2,0,2,2,2,2,2,2,2,1,1,0.7672045365444724,4156,0
3306,1,-0.44177295439277764,1,1,1.5677776925507676,1,0,0,2,0,2,2,0,2,2,1,1,0.19644780032931503,3373,0
2456,1,-0.44177295439277764,0,0,0.46872285190873,1,0,1,2,2,2,0,2,2,1,1,2,1.3645080976998696,3080,0
3387,1,-0.44177295439277764,1,1,0.590840056424512,1,2,2,1,1,1,1,1,1,2,0,3,-1.3399496930870676,251,0
690,0,2.2636062032690805,0,0,-0.22327464034736777,1,2,1,2,2,2,0,2,2,1,1,0,1.512174811429954,1953,0
4154,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,0,2,0,0,0,0,0,0,0,2,-0.5037247074695115,3326,0
2533,0,-0.44177295439277764,1,1,0.5501343215859179,1,2,2,1,1,1,1,1,1,1,0,3,-1.3266762806169474,258,0
4518,1,-0.44177295439277764,0,0,-0.8745663977648716,0,1,0,0,2,2,0,0,0,0,0,3,-1.003136851657774,2617,0
1569,1,2.2636062032690805,1,0,0.346605647392948,1,2,1,0,0,2,0,2,2,0,1,2,1.1571110278542456,2907,1
3430,0,-0.44177295439277764,1,0,1.4863662228735797,1,0,0,0,2,0,0,0,2,2,1,1,-0.1154773927185032,2824,0
5374,1,-0.44177295439277764,0,0,-0.7931549280876836,1,0,2,1,1,1,1,1,1,1,1,2,-1.4925939364934466,1724,0
1201,0,-0.44177295439277764,1,1,0.5094285867473239,1,0,2,1,1,1,1,1,1,2,1,0,-1.4909347599346818,5073,0
3273,1,-0.44177295439277764,0,0,-0.3453918448631497,1,2,2,1,1,1,1,1,1,1,0,2,-1.3382905165283026,3897,0
1140,1,-0.44177295439277764,0,0,1.3235432835192036,1,2,2,1,1,1,1,1,1,2,0,3,-1.3001294556767078,906,0
1501,0,2.2636062032690805,1,0,-1.2816237461508113,1,0,0,2,0,0,0,0,0,0,1,2,-0.5103614137045716,3324,1
4455,1,-0.44177295439277764,1,1,0.7536629957788878,1,0,0,2,0,0,2,2,2,1,1,0,0.38061639835222955,2713,0
4610,0,-0.44177295439277764,0,0,-0.8745663977648716,1,0,2,1,1,1,1,1,1,1,0,3,-1.4909347599346818,1378,0
4270,0,-0.44177295439277764,0,0,-1.1188008067964355,1,0,1,0,2,0,0,2,2,0,1,2,1.0393094921819312,3460,1
2238,1,-0.44177295439277764,0,0,-0.9966836022806536,1,0,2,1,1,1,1,1,1,0,1,0,-1.5008898192872717,934,0
4491,1,-0.44177295439277764,1,0,1.5677776925507676,1,2,0,2,2,2,2,0,2,2,0,1,0.5133505230534289,3794,0
3877,0,-0.44177295439277764,0,0,-0.7117434584104956,1,0,1,0,0,2,0,2,2,0,1,1,0.9646465470375066,728,0
289,0,-0.44177295439277764,1,0,-0.1825689055087738,1,0,2,1,1,1,1,1,1,0,0,3,-1.4743429943470319,3741,0
2535,0,-0.44177295439277764,0,0,-0.6710377235719016,1,2,1,0,0,0,0,0,0,0,1,1,0.3258635719129846,204,0
640,1,-0.44177295439277764,1,1,0.8350744654560759,1,2,0,2,2,0,2,0,0,1,0,0,-0.025881858545193533,2409,0
3689,0,-0.44177295439277764,1,1,-0.7524491932490895,1,0,0,2,2,0,2,0,0,0,0,0,-0.18184445506910288,4765,0
2999,0,-0.44177295439277764,0,0,0.6722515261016999,1,0,1,0,0,2,2,2,2,2,0,1,1.1853170293532507,3345,0
4048,0,-0.44177295439277764,1,0,1.5677776925507676,0,1,0,0,0,2,2,0,2,2,1,2,-0.5933202416428212,2252,0
3761,0,-0.44177295439277764,1,1,0.5094285867473239,1,0,2,1,1,1,1,1,1,2,0,3,-1.462728758435677,5090,0
726,0,-0.44177295439277764,1,0,0.8350744654560759,1,2,1,0,2,0,0,2,2,0,1,1,1.1106540842088262,3472,1
1267,0,-0.44177295439277764,0,0,-0.2639803751859618,0,1,0,0,0,2,2,2,0,0,1,1,-0.6795974226986006,283,0
1660,0,-0.44177295439277764,1,0,1.4049547531963917,1,2,0,0,2,2,2,2,2,2,0,0,0.704155827311403,3874,0
1956,0,-0.44177295439277764,1,0,-1.2409180113122174,1,2,1,0,0,0,0,2,0,0,1,2,0.634470411843273,493,0
1511,0,2.2636062032690805,0,0,-0.6303319887333076,1,2,1,0,0,2,0,0,0,0,1,1,0.5880134681978536,692,0
856,0,2.2636062032690805,0,0,-0.7931549280876836,1,2,1,0,0,0,0,0,2,0,1,2,0.5664441729339085,201,1
5617,1,-0.44177295439277764,0,1,1.5677776925507676,1,2,1,2,0,2,0,2,2,2,0,0,1.3860773929638146,4588,0
3500,0,-0.44177295439277764,1,0,1.4456604880349857,1,2,0,2,0,0,2,0,0,1,0,0,-0.2216646924794628,2721,0
120,1,-0.44177295439277764,1,1,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,3,-1.5008898192872717,1182,0
102,1,-0.44177295439277764,0,1,-0.9152721326034655,1,0,2,1,1,1,1,1,1,1,1,0,-1.4925939364934466,1431,0
1375,0,-0.44177295439277764,1,1,0.346605647392948,1,0,0,2,2,0,2,2,2,2,0,2,0.44864263726159415,2157,0
2262,0,2.2636062032690805,1,0,-0.06045170099299184,0,1,0,2,2,2,0,0,2,1,1,1,-0.4821554122055666,822,0
772,1,-0.44177295439277764,0,0,-0.8745663977648716,1,0,0,0,0,2,0,2,2,0,1,2,0.14667250356636527,4495,0
5047,1,-0.44177295439277764,0,0,-1.2816237461508113,1,2,2,1,1,1,1,1,1,0,1,3,-1.3250171040581826,1698,0
2259,1,-0.44177295439277764,0,1,-0.4268033145403377,1,0,2,1,1,1,1,1,1,0,0,1,-1.4859572302583868,2944,0
3082,1,-0.44177295439277764,0,0,0.9978974048104517,1,2,1,0,0,0,2,2,0,2,1,1,0.8468450113651922,3508,0
3768,0,-0.44177295439277764,1,0,-0.8338606629262776,1,0,0,0,2,0,0,0,0,0,1,2,-0.4539494107065617,4013,0
4812,0,-0.44177295439277764,0,0,1.4049547531963917,1,2,2,1,1,1,1,1,1,2,1,0,-1.3051069853530026,1051,0
1674,1,-0.44177295439277764,1,0,-0.1418631706701798,0,1,0,0,0,0,0,2,0,0,0,3,-1.034661206274309,18,0
3544,1,-0.44177295439277764,1,1,-1.1595065416350294,1,0,2,1,1,1,1,1,1,0,1,3,-1.4743429943470319,4721,0
4490,0,-0.44177295439277764,0,0,-0.30468611002455576,0,1,0,0,0,2,0,2,2,0,1,2,-0.5535000042324613,440,0
1264,0,-0.44177295439277764,1,1,1.6084834273893616,0,1,0,2,2,2,2,0,2,2,0,1,-0.30794187353524244,2654,0
3636,1,-0.44177295439277764,1,1,1.6084834273893616,1,2,0,2,2,2,2,2,2,2,1,3,0.8120023036311275,4131,0
5116,0,-0.44177295439277764,0,0,-0.9559778674420595,0,1,0,0,2,0,0,0,2,0,0,2,-0.8023764880472101,2471,0
637,1,-0.44177295439277764,1,1,0.8350744654560759,1,2,0,2,2,0,0,0,2,2,0,0,0.1582867394777205,2529,0
3278,0,-0.44177295439277764,1,0,1.4456604880349857,1,2,1,2,2,2,0,2,2,2,1,0,1.522129870782544,4671,0
5106,1,2.2636062032690805,0,0,0.9978974048104517,1,0,0,0,0,2,2,0,0,1,1,2,-0.3792864655621371,2094,0
4795,0,-0.44177295439277764,1,1,-0.7117434584104956,1,2,2,1,1,1,1,1,1,0,1,2,-1.3167212212643575,2696,0
4643,0,-0.44177295439277764,1,1,-0.38609757970174374,1,0,2,1,1,1,1,1,1,2,1,3,-1.5025489958460367,3079,0
1990,1,-0.44177295439277764,1,1,-0.8338606629262776,1,2,2,1,1,1,1,1,1,2,1,0,-1.3582006352334823,1853,0
4752,1,-0.44177295439277764,1,0,0.1023712383613841,0,1,0,2,0,2,0,2,2,1,0,1,-0.39090070147349204,1214,0
3358,0,-0.44177295439277764,1,0,-0.5489205190561197,1,2,1,0,0,2,0,0,2,0,0,3,0.8202981864249524,1018,1
5282,1,-0.44177295439277764,0,0,-0.9966836022806536,1,2,1,0,0,0,0,0,2,0,0,0,0.6494030008721581,4236,1
1472,1,-0.44177295439277764,0,0,0.8350744654560759,1,0,2,1,1,1,1,1,1,2,0,0,-1.5025489958460367,5248,0
2505,1,-0.44177295439277764,0,0,-0.7931549280876836,1,0,2,1,1,1,1,1,1,0,1,2,-1.477661347464562,1712,0
3155,0,2.2636062032690805,0,0,-1.2816237461508113,1,0,1,0,0,2,0,0,0,0,1,0,0.3441145140593994,4639,1
4489,0,-0.44177295439277764,1,1,-0.38609757970174374,1,2,1,0,0,0,0,0,2,0,0,2,0.6859048851649877,1143,0
4912,0,2.2636062032690805,0,0,-0.7524491932490895,0,1,0,0,0,0,0,2,2,0,1,2,-0.6165487134655309,4279,0
987,1,-0.44177295439277764,0,0,-0.10115743583158582,1,0,0,2,0,2,0,0,0,2,1,3,-0.30794187353524244,905,0
3246,0,-0.44177295439277764,1,1,-0.9966836022806536,1,0,2,1,1,1,1,1,1,2,1,3,-1.4959122896109767,675,0
44,1,-0.44177295439277764,0,0,-0.6710377235719016,1,2,0,0,2,2,0,0,2,0,1,0,0.21469874247573031,317,0
1471,1,2.2636062032690805,1,0,1.0386031396490458,1,2,1,0,2,0,0,2,2,0,1,2,1.127245849796476,3828,0
2156,1,-0.44177295439277764,0,0,-1.0373893371192475,1,2,1,0,2,0,0,2,2,0,1,2,1.1571110278542456,4284,1
1335,0,2.2636062032690805,0,0,-1.0780950719578415,1,2,1,0,2,0,0,2,2,0,1,2,1.1056765545325309,3718,1
4645,0,-0.44177295439277764,1,0,1.5677776925507676,1,0,0,2,0,2,2,2,2,2,0,0,0.5614666432576133,3900,0
4943,1,-0.44177295439277764,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0,1,3,-0.6646648336697157,3007,0
2351,1,-0.44177295439277764,1,0,0.9978974048104517,1,2,1,2,2,2,2,2,0,0,1,2,1.26495750417397,3901,0
417,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,2,1,1,1,1,1,1,0,0,2,-1.5141632317573919,1175,1
4682,0,-0.44177295439277764,0,0,-0.38609757970174374,1,0,2,1,1,1,1,1,1,0,1,0,-1.480979700582092,3197,0
1024,0,-0.44177295439277764,0,0,0.26519417771576004,1,0,0,0,2,0,0,2,0,1,1,1,-0.2100504565681078,1466,0
5147,1,-0.44177295439277764,0,0,0.590840056424512,1,2,1,2,2,0,2,2,0,0,0,3,1.1886353824707805,3170,0
2761,1,2.2636062032690805,1,0,-0.8745663977648716,1,0,2,1,1,1,1,1,1,0,0,3,-1.4925939364934466,1393,1
5437,0,-0.44177295439277764,0,1,0.346605647392948,1,2,1,0,2,0,0,2,0,0,1,0,0.7821371255733575,2504,0
1493,0,-0.44177295439277764,0,0,-1.2002122764736234,1,0,0,2,2,0,2,0,2,2,0,3,0.20474368312314,1386,0
3295,1,-0.44177295439277764,0,0,-0.1418631706701798,1,0,0,0,0,2,2,2,2,1,1,0,0.3457736906181643,1480,0
592,0,-0.44177295439277764,1,1,1.4863662228735797,1,2,1,2,2,2,2,2,0,1,1,1,1.3329837430833347,4533,0
2517,0,2.2636062032690805,0,0,0.22448844287716607,1,0,0,2,2,0,0,0,0,0,1,1,-0.25816657677229266,1489,1
2607,1,-0.44177295439277764,1,0,-0.6710377235719016,1,2,1,0,0,0,0,0,0,0,1,0,0.29599839385521454,423,1
5118,0,-0.44177295439277764,1,0,0.428017117070136,1,0,0,2,0,2,2,2,2,2,1,2,0.4602568731729489,2385,0
4638,0,-0.44177295439277764,0,0,-1.0780950719578415,0,1,0,0,0,0,2,2,2,1,1,3,-0.5203164730571613,1745,0
1543,0,-0.44177295439277764,1,0,-0.30468611002455576,1,2,2,1,1,1,1,1,1,1,1,3,-1.2652867479426428,4571,0
5629,0,-0.44177295439277764,0,0,-1.2816237461508113,1,0,1,0,0,0,0,0,0,0,1,3,0.1732193285066055,4424,1
3089,1,2.2636062032690805,1,0,0.346605647392948,1,0,1,0,2,0,0,2,2,0,1,2,0.9828974891839214,2635,0
2210,1,-0.44177295439277764,0,0,0.5094285867473239,1,2,1,0,0,2,2,2,2,0,1,0,1.2848676228791502,3225,0
1158,0,-0.44177295439277764,0,0,-1.1188008067964355,1,0,1,0,2,0,0,2,0,0,1,3,0.6759498258123978,2881,0
1049,0,-0.44177295439277764,1,0,0.5094285867473239,1,2,1,2,2,2,2,2,2,1,0,3,1.6050886987207935,3420,0
